,% Votes obtained - Votes obtenus %,Appartenance politique,Electoral district name,Electoral district number - Numéro de la circonscription,Given name - Prénom,Middle name(s) - Autre(s) prénom(s),Nom de la circonscription,Political affiliation,Province,Rejected ballots - Bulletins rejetés***,Surname - Nom de famille,Total number of ballots cast - Nombre total de votes déposés,Type de résultats**,Type of results*,Votes obtained - Votes obtenus
1084,.2,Marxiste-Léniniste,Calgary Skyview,48013,Daniel,,Calgary Skyview,Marxist-Leninist,Alberta,310,Blanchard,45303,validés,validated,88
1085,1.9,Parti Vert,Calgary Skyview,48013,Ed,,Calgary Skyview,Green Party,Alberta,310,Reddy,45303,validés,validated,846
1086,.4,Indépendant,Calgary Skyview,48013,Joseph,,Calgary Skyview,Independent,Alberta,310,Young,45303,validés,validated,182
1087,8,NPD-Nouveau Parti démocratique,Calgary Skyview,48013,Sahajvir,,Calgary Skyview,NDP-New Democratic Party,Alberta,310,Singh,45303,validés,validated,3605
1088,39.8,Conservateur,Calgary Skyview,48013,Devinder,,Calgary Skyview,Conservative,Alberta,310,Shory,45303,validés,validated,17885
1089,42.1,Conservateur,Niagara Falls,35067,Rob,,Niagara Falls,Conservative,Ontario,353,Nicholson,65064,validés,validated,27235
1090,20.9,NPD-Nouveau Parti démocratique,Niagara Falls,35067,Carolynn,,Niagara Falls,NDP-New Democratic Party,Ontario,353,Ioannoni,65064,validés,validated,13525
1091,34.5,Libéral,Niagara Falls,35067,Ron,,Niagara Falls,Liberal,Ontario,353,Planche,65064,validés,validated,22318
1092,2.5,Parti Vert,Niagara Falls,35067,Steven,,Niagara Falls,Green Party,Ontario,353,Soos,65064,validés,validated,1633
1093,26.1,Conservateur,Vancouver Granville,59036,Erinn,,Vancouver Granville,Conservative,British Columbia,186,Broshko,54010,validés,validated,14028
1094,3.1,Parti Vert,Vancouver Granville,59036,Michael,,Vancouver Granville,Green Party,British Columbia,186,Barkusky,54010,validés,validated,1691
1095,26.9,NPD-Nouveau Parti démocratique,Vancouver Granville,59036,Mira,,Vancouver Granville,NDP-New Democratic Party,British Columbia,186,Oreck,54010,validés,validated,14462
1096,43.9,Libéral,Vancouver Granville,59036,Jody,,Vancouver Granville,Liberal,British Columbia,186,Wilson-Raybould,54010,validés,validated,23643
1097,1.5,Parti Vert,Scarborough North,35096,Eleni,,Scarborough-Nord,Green Party,Ontario,216,MacDonald,39404,validés,validated,579
1098,.4,Indépendant,Scarborough North,35096,Aasia,,Scarborough-Nord,Independent,Ontario,216,Khatoon,39404,validés,validated,156
1099,48.2,Libéral,Scarborough North,35096,Shaun,,Scarborough-Nord,Liberal,Ontario,216,Chen,39404,validés,validated,18904
1100,27.4,Conservateur,Scarborough North,35096,Ravinder,,Scarborough-Nord,Conservative,Ontario,216,Malhi,39404,validés,validated,10737
1101,22.1,NPD-Nouveau Parti démocratique,Scarborough North,35096,Rathika,,Scarborough-Nord,NDP-New Democratic Party,Ontario,216,Sitsabaiesan,39404,validés,validated,8648
1102,.4,Indépendant,Scarborough North,35096,Raphael,,Scarborough-Nord,Independent,Ontario,216,Rosch,39404,validés,validated,164
1103,20.8,NPD-Nouveau Parti démocratique,Louis-Hébert,24044,Denis,,Louis-Hébert,NDP-New Democratic Party,Quebec,627,Blanchette,62371,validés,validated,12850
1104,2.5,Parti Vert,Louis-Hébert,24044,Andrée-Anne,,Louis-Hébert,Green Party,Quebec,627,Beaudoin-Julien,62371,validés,validated,1561
1105,27.2,Conservateur,Louis-Hébert,24044,Jean-Pierre,,Louis-Hébert,Conservative,Quebec,627,Asselin,62371,validés,validated,16789
1106,.2,Parti de l'Héritage Chrétien,Louis-Hébert,24044,Stefan,,Louis-Hébert,Christian Heritage Party,Quebec,627,Jetchick,62371,validés,validated,128
1107,14.4,Bloc Québécois,Louis-Hébert,24044,Caroline,,Louis-Hébert,Bloc Québécois,Quebec,627,Pageau,62371,validés,validated,8900
1108,34.8,Libéral,Louis-Hébert,24044,Joël,,Louis-Hébert,Liberal,Quebec,627,Lightbound,62371,validés,validated,21516
1109,2.8,Parti Vert,London West,35053,Dimitri,,London-Ouest,Green Party,Ontario,286,Lascaris,68313,validés,validated,1918
1110,35.3,Conservateur,London West,35053,Ed,,London-Ouest,Conservative,Ontario,286,Holder,68313,validés,validated,24036
1111,1.1,Libertarien,London West,35053,Jacques Y.,,London-Ouest,Libertarian,Ontario,286,Boudreau,68313,validés,validated,732
1112,.1,Communiste,London West,35053,Michael,,London-Ouest,Communist,Ontario,286,Lewis,68313,validés,validated,87
1113,45.8,Libéral,London West,35053,Kate,,London-Ouest,Liberal,Ontario,286,Young,68313,validés,validated,31167
1114,14.8,NPD-Nouveau Parti démocratique,London West,35053,Matthew,,London-Ouest,NDP-New Democratic Party,Ontario,286,Rowlinson,68313,validés,validated,10087
1115,41.5,Libéral,Saint-Maurice--Champlain,24070,François-Philippe,,Saint-Maurice--Champlain,Liberal,Quebec,1175,Champagne,60122,validés,validated,24475
1116,19.2,Bloc Québécois,Saint-Maurice--Champlain,24070,Sacki,,Saint-Maurice--Champlain,Bloc Québécois,Quebec,1175,Carignan Deschamps,60122,validés,validated,11295
1117,.3,Marxiste-Léniniste,Saint-Maurice--Champlain,24070,Jean-Paul,,Saint-Maurice--Champlain,Marxist-Leninist,Quebec,1175,Bédard,60122,validés,validated,196
1118,16.3,Conservateur,Saint-Maurice--Champlain,24070,Jacques,,Saint-Maurice--Champlain,Conservative,Quebec,1175,Grenier,60122,validés,validated,9592
1119,20.8,NPD-Nouveau Parti démocratique,Saint-Maurice--Champlain,24070,Jean-Yves,,Saint-Maurice--Champlain,NDP-New Democratic Party,Quebec,1175,Tremblay,60122,validés,validated,12245
1120,1.9,Parti Vert,Saint-Maurice--Champlain,24070,Martial,,Saint-Maurice--Champlain,Green Party,Quebec,1175,Toupin,60122,validés,validated,1144
1121,.4,Rhinocéros,Lethbridge,48026,Solly,,Lethbridge,Rhinoceros,Alberta,158,Krygier-Paine,57101,validés,validated,209
1122,56.8,Conservateur,Lethbridge,48026,Rachael,,Lethbridge,Conservative,Alberta,158,Harder,57101,validés,validated,32321
1123,1.3,Parti de l'Héritage Chrétien,Lethbridge,48026,Geoffrey,,Lethbridge,Christian Heritage Party,Alberta,158,Capp,57101,validés,validated,746
1124,2.6,Parti Vert,Lethbridge,48026,Kas,,Lethbridge,Green Party,Alberta,158,MacMillan,57101,validés,validated,1461
1125,18.5,Libéral,Lethbridge,48026,Mike,,Lethbridge,Liberal,Alberta,158,Pyne,57101,validés,validated,10532
1126,20.5,NPD-Nouveau Parti démocratique,Lethbridge,48026,Cheryl,,Lethbridge,NDP-New Democratic Party,Alberta,158,Meheden,57101,validés,validated,11674
1127,43.9,Conservateur,Vaughan--Woodbridge,35111,Julian,,Vaughan--Woodbridge,Conservative,Ontario,438,Fantino,47736,validés,validated,20746
1128,1.3,Parti Vert,Vaughan--Woodbridge,35111,Elise,,Vaughan--Woodbridge,Green Party,Ontario,438,Boulanger,47736,validés,validated,597
1129,1.5,Libertarien,Vaughan--Woodbridge,35111,Anthony,,Vaughan--Woodbridge,Libertarian,Ontario,438,Gualtieri,47736,validés,validated,716
1130,4.6,NPD-Nouveau Parti démocratique,Vaughan--Woodbridge,35111,Adriana Marie,,Vaughan--Woodbridge,NDP-New Democratic Party,Ontario,438,Zichy,47736,validés,validated,2198
1131,48.7,Libéral,Vaughan--Woodbridge,35111,Francesco,,Vaughan--Woodbridge,Liberal,Ontario,438,Sorbara,47736,validés,validated,23041
1132,.6,Marxiste-Léniniste,Cowichan--Malahat--Langford,59010,Alastair,,Cowichan--Malahat--Langford,Marxist-Leninist,British Columbia,230,Haythornthwaite,62008,validés,validated,340
1133,22.8,Conservateur,Cowichan--Malahat--Langford,59010,Martin,,Cowichan--Malahat--Langford,Conservative,British Columbia,230,Barker,62008,validés,validated,14091
1134,16.9,Parti Vert,Cowichan--Malahat--Langford,59010,Fran,,Cowichan--Malahat--Langford,Green Party,British Columbia,230,Hunt-Jinnouchi,62008,validés,validated,10462
1135,35.9,NPD-Nouveau Parti démocratique,Cowichan--Malahat--Langford,59010,Alistair,,Cowichan--Malahat--Langford,NDP-New Democratic Party,British Columbia,230,MacGregor,62008,validés,validated,22200
1136,23.8,Libéral,Cowichan--Malahat--Langford,59010,Luke,,Cowichan--Malahat--Langford,Liberal,British Columbia,230,Krayenhoff,62008,validés,validated,14685
1137,.8,Libertarien,Chilliwack--Hope,59006,Alexander,,Chilliwack--Hope,Libertarian,British Columbia,154,Johnson,50815,validés,validated,416
1138,33.8,Libéral,Chilliwack--Hope,59006,Louis,,Chilliwack--Hope,Liberal,British Columbia,154,De Jaeger,50815,validés,validated,17114
1139,4.7,Parti Vert,Chilliwack--Hope,59006,Thomas,,Chilliwack--Hope,Green Party,British Columbia,154,Cheney,50815,validés,validated,2386
1140,18.2,NPD-Nouveau Parti démocratique,Chilliwack--Hope,59006,Seonaigh,,Chilliwack--Hope,NDP-New Democratic Party,British Columbia,154,MacPherson,50815,validés,validated,9218
1141,42.3,Conservateur,Chilliwack--Hope,59006,Mark,,Chilliwack--Hope,Conservative,British Columbia,154,Strahl,50815,validés,validated,21445
1142,.2,Marxiste-Léniniste,Chilliwack--Hope,59006,Dorothy-Jean,,Chilliwack--Hope,Marxist-Leninist,British Columbia,154,O'Donnell,50815,validés,validated,82
1143,.2,Communiste,Don Valley West,35021,Elizabeth,,Don Valley-Ouest,Communist,Ontario,217,Hill,51303,validés,validated,84
1144,.1,Indépendant,Don Valley West,35021,Sharon,,Don Valley-Ouest,Independent,Ontario,217,Cromwell,51303,validés,validated,75
1145,37.6,Conservateur,Don Valley West,35021,John,,Don Valley-Ouest,Conservative,Ontario,217,Carmichael,51303,validés,validated,19206
1146,1.7,Parti Vert,Don Valley West,35021,Natalie,,Don Valley-Ouest,Green Party,Ontario,217,Hunt,51303,validés,validated,848
1147,6,NPD-Nouveau Parti démocratique,Don Valley West,35021,Syeda,,Don Valley-Ouest,NDP-New Democratic Party,Ontario,217,Riaz,51303,validés,validated,3076
1148,53.8,Libéral,Don Valley West,35021,Rob,,Don Valley-Ouest,Liberal,Ontario,217,Oliphant,51303,validés,validated,27472
1149,.6,Libertarien,Don Valley West,35021,John,,Don Valley-Ouest,Libertarian,Ontario,217,Kittredge,51303,validés,validated,325
1150,3.9,Parti Vert,Fundy Royal,13004,Stephanie,,Fundy Royal,Green Party,New Brunswick,241,Coburn,47061,validés,validated,1823
1151,.6,Indépendant,Fundy Royal,13004,David Raymond,,Fundy Royal,Independent,New Brunswick,241,Amos,47061,validés,validated,296
1152,40.9,Libéral,Fundy Royal,13004,Alaina,,Fundy Royal,Liberal,New Brunswick,241,Lockhart,47061,validés,validated,19136
1153,37.1,Conservateur,Fundy Royal,13004,Rob,,Fundy Royal,Conservative,New Brunswick,241,Moore,47061,validés,validated,17361
1154,17.5,NPD-Nouveau Parti démocratique,Fundy Royal,13004,Jennifer,,Fundy Royal,NDP-New Democratic Party,New Brunswick,241,McKenzie,47061,validés,validated,8204
1155,10.4,NPD-Nouveau Parti démocratique,South Surrey--White Rock,59030,Pixie,,Surrey-Sud--White Rock,NDP-New Democratic Party,British Columbia,219,Hobby,56850,validés,validated,5895
1156,41.5,Libéral,South Surrey--White Rock,59030,Judy,,Surrey-Sud--White Rock,Liberal,British Columbia,219,Higginbotham,56850,validés,validated,23495
1157,3.4,Parti Vert,South Surrey--White Rock,59030,Larry,,Surrey-Sud--White Rock,Green Party,British Columbia,219,Colero,56850,validés,validated,1938
1158,.5,Libertarien,South Surrey--White Rock,59030,Bonnie,,Surrey-Sud--White Rock,Libertarian,British Columbia,219,Hu,56850,validés,validated,261
1159,44,Conservateur,South Surrey--White Rock,59030,Dianne Lynn,,Surrey-Sud--White Rock,Conservative,British Columbia,219,Watts,56850,validés,validated,24934
1160,.2,Parti PC,South Surrey--White Rock,59030,Brian,,Surrey-Sud--White Rock,PC Party,British Columbia,219,Marlatt,56850,validés,validated,108
1161,18.4,Bloc Québécois,Lac-Saint-Jean,24035,Sabin,,Lac-Saint-Jean,Bloc Québécois,Quebec,925,Gaudreault,56204,validés,validated,10152
1162,28.5,NPD-Nouveau Parti démocratique,Lac-Saint-Jean,24035,Gisèle,,Lac-Saint-Jean,NDP-New Democratic Party,Quebec,925,Dallaire,56204,validés,validated,15735
1163,33.3,Conservateur,Lac-Saint-Jean,24035,Denis,,Lac-Saint-Jean,Conservative,Quebec,925,Lebel,56204,validés,validated,18393
1164,18.4,Libéral,Lac-Saint-Jean,24035,Sabin,,Lac-Saint-Jean,Liberal,Quebec,925,Simard,56204,validés,validated,10193
1165,1.5,Parti Vert,Lac-Saint-Jean,24035,Laurence,,Lac-Saint-Jean,Green Party,Quebec,925,Requilé,56204,validés,validated,806
1166,31.8,Libéral,Haliburton--Kawartha Lakes--Brock,35034,David,,Haliburton--Kawartha Lakes--Brock,Liberal,Ontario,203,Marquis,62037,validés,validated,19634
1167,4,Parti Vert,Haliburton--Kawartha Lakes--Brock,35034,Bill,,Haliburton--Kawartha Lakes--Brock,Green Party,Ontario,203,MacCallum,62037,validés,validated,2470
1168,19.4,NPD-Nouveau Parti démocratique,Haliburton--Kawartha Lakes--Brock,35034,Mike,,Haliburton--Kawartha Lakes--Brock,NDP-New Democratic Party,Ontario,203,Perry,62037,validés,validated,12012
1169,44.8,Conservateur,Haliburton--Kawartha Lakes--Brock,35034,Jamie,,Haliburton--Kawartha Lakes--Brock,Conservative,Ontario,203,Schmale,62037,validés,validated,27718
1170,31.5,NPD-Nouveau Parti démocratique,Saskatoon--University,47011,Claire,,Saskatoon--University,NDP-New Democratic Party,Saskatchewan,130,Card,44903,validés,validated,14115
1171,25.2,Libéral,Saskatoon--University,47011,Cynthia Marie,,Saskatoon--University,Liberal,Saskatchewan,130,Block,44903,validés,validated,11287
1172,1.5,Parti Vert,Saskatoon--University,47011,Valerie,,Saskatoon--University,Green Party,Saskatchewan,130,Harvey,44903,validés,validated,686
1173,41.5,Conservateur,Saskatoon--University,47011,Brad,,Saskatoon--University,Conservative,Saskatchewan,130,Trost,44903,validés,validated,18592
1174,.2,Rhinocéros,Saskatoon--University,47011,Eric Matthew,,Saskatoon--University,Rhinoceros,Saskatchewan,130,Schalm,44903,validés,validated,93
1175,34.7,Libéral,Provencher,46008,Terry,,Provencher,Liberal,Manitoba,169,Hayward,44914,validés,validated,15509
1176,56.1,Conservateur,Provencher,46008,Ted,,Provencher,Conservative,Manitoba,169,Falk,44914,validés,validated,25086
1177,5.3,NPD-Nouveau Parti démocratique,Provencher,46008,Les,,Provencher,NDP-New Democratic Party,Manitoba,169,Lilley,44914,validés,validated,2371
1178,4,Parti Vert,Provencher,46008,Jeff,,Provencher,Green Party,Manitoba,169,Wheeldon,44914,validés,validated,1779
1179,15,Bloc Québécois,Vaudreuil--Soulanges,24074,Vincent,,Vaudreuil--Soulanges,Bloc Québécois,Quebec,714,François,66242,validés,validated,9858
1180,13.8,Conservateur,Vaudreuil--Soulanges,24074,Marc,,Vaudreuil--Soulanges,Conservative,Quebec,714,Boudreau,66242,validés,validated,9048
1181,2.2,Parti Vert,Vaudreuil--Soulanges,24074,Jennifer,,Vaudreuil--Soulanges,Green Party,Quebec,714,Kaszel,66242,validés,validated,1445
1182,46.6,Libéral,Vaudreuil--Soulanges,24074,Peter,,Vaudreuil--Soulanges,Liberal,Quebec,714,Schiefke,66242,validés,validated,30550
1183,22.3,NPD-Nouveau Parti démocratique,Vaudreuil--Soulanges,24074,Jamie,,Vaudreuil--Soulanges,NDP-New Democratic Party,Quebec,714,Nicholls,66242,validés,validated,14627
1184,33.9,Libéral,Burnaby South,59003,Adam,,Burnaby-Sud,Liberal,British Columbia,275,Pankratz,46162,validés,validated,15547
1185,1.1,Libertarien,Burnaby South,59003,Liz,,Burnaby-Sud,Libertarian,British Columbia,275,Jaluague,46162,validés,validated,499
1186,27.1,Conservateur,Burnaby South,59003,Grace,,Burnaby-Sud,Conservative,British Columbia,275,Seear,46162,validés,validated,12441
1187,2.8,Parti Vert,Burnaby South,59003,Wyatt,,Burnaby-Sud,Green Party,British Columbia,275,Tessari,46162,validés,validated,1306
1188,35.1,NPD-Nouveau Parti démocratique,Burnaby South,59003,Kennedy,,Burnaby-Sud,NDP-New Democratic Party,British Columbia,275,Stewart,46162,validés,validated,16094
1189,16.5,Libéral,Battlefords--Lloydminster,47001,Larry,,Battlefords--Lloydminster,Liberal,Saskatchewan,186,Ingram,33864,validés,validated,5550
1190,3.2,Indépendant,Battlefords--Lloydminster,47001,Doug,,Battlefords--Lloydminster,Independent,Saskatchewan,186,Anguish,33864,validés,validated,1076
1191,61,Conservateur,Battlefords--Lloydminster,47001,Gerry,,Battlefords--Lloydminster,Conservative,Saskatchewan,186,Ritz,33864,validés,validated,20547
1192,1.7,Parti Vert,Battlefords--Lloydminster,47001,Mikaela,,Battlefords--Lloydminster,Green Party,Saskatchewan,186,Tenkink,33864,validés,validated,575
1193,17.6,NPD-Nouveau Parti démocratique,Battlefords--Lloydminster,47001,Glenn,,Battlefords--Lloydminster,NDP-New Democratic Party,Saskatchewan,186,Tait,33864,validés,validated,5930
1194,.7,Libertarien,Ottawa Centre,35075,Dean T.,,Ottawa-Centre,Libertarian,Ontario,386,Harris,75886,validés,validated,551
1195,14.5,Conservateur,Ottawa Centre,35075,Damian,,Ottawa-Centre,Conservative,Ontario,386,Konstantinakos,75886,validés,validated,10943
1196,38.5,NPD-Nouveau Parti démocratique,Ottawa Centre,35075,Paul,,Ottawa-Centre,NDP-New Democratic Party,Ontario,386,Dewar,75886,validés,validated,29098
1197,.2,Radical Marijuana,Ottawa Centre,35075,John Andrew Omowole,,Ottawa-Centre,Radical Marijuana,Ontario,386,Akpata,75886,validés,validated,160
1198,.2,Rhinocéros,Ottawa Centre,35075,Conrad,,Ottawa-Centre,Rhinoceros,Ontario,386,Lukawski,75886,validés,validated,167
1199,.2,Communiste,Ottawa Centre,35075,Stuart,,Ottawa-Centre,Communist,Ontario,386,Ryan,75886,validés,validated,124
1200,3,Parti Vert,Ottawa Centre,35075,Tom,,Ottawa-Centre,Green Party,Ontario,386,Milroy,75886,validés,validated,2246
1201,42.7,Libéral,Ottawa Centre,35075,Catherine Mary,,Ottawa-Centre,Liberal,Ontario,386,McKenna,75886,validés,validated,32211
1202,63.8,Conservateur,Calgary Heritage,48007,Stephen J.,,Calgary Heritage,Conservative,Alberta,228,Harper,58658,validés,validated,37263
1203,.2,Indépendant,Calgary Heritage,48007,Larry R.,,Calgary Heritage,Independent,Alberta,228,Heather,58658,validés,validated,114
1204,.1,Indépendant,Calgary Heritage,48007,Nicolas,,Calgary Heritage,Independent,Alberta,228,Duchastel de Montrouge,58658,validés,validated,61
1205,2.1,Parti Vert,Calgary Heritage,48007,Kelly,,Calgary Heritage,Green Party,Alberta,228,Christie,58658,validés,validated,1246
1206,7.3,NPD-Nouveau Parti démocratique,Calgary Heritage,48007,Matt,,Calgary Heritage,NDP-New Democratic Party,Alberta,228,Masters Burgener,58658,validés,validated,4255
1207,.1,Indépendant,Calgary Heritage,48007,Korry,,Calgary Heritage,Independent,Alberta,228,Zepik,58658,validés,validated,73
1208,.4,Libertarien,Calgary Heritage,48007,Steven,,Calgary Heritage,Libertarian,Alberta,228,Paolasini,58658,validés,validated,246
1209,26,Libéral,Calgary Heritage,48007,Brendan,,Calgary Heritage,Liberal,Alberta,228,Miles,58658,validés,validated,15172
1210,.8,Parti Vert,Bonavista--Burin--Trinity,10002,Tyler John,,Bonavista--Burin--Trinity,Green Party,Newfoundland and Labrador,173,Colbourne,35265,validés,validated,297
1211,7.3,NPD-Nouveau Parti démocratique,Bonavista--Burin--Trinity,10002,Jenn,,Bonavista--Burin--Trinity,NDP-New Democratic Party,Newfoundland and Labrador,173,Brown,35265,validés,validated,2557
1212,81.8,Libéral,Bonavista--Burin--Trinity,10002,Judy M.,,Bonavista--Burin--Trinity,Liberal,Newfoundland and Labrador,173,Foote,35265,validés,validated,28704
1213,10.1,Conservateur,Bonavista--Burin--Trinity,10002,Mike,,Bonavista--Burin--Trinity,Conservative,Newfoundland and Labrador,173,Windsor,35265,validés,validated,3534
1214,52.3,Libéral,Brampton East,35009,Raj,,Brampton-Est,Liberal,Ontario,304,Grewal,45510,validés,validated,23652
1215,23.5,Conservateur,Brampton East,35009,Naval,,Brampton-Est,Conservative,Ontario,304,Bajaj,45510,validés,validated,10642
1216,23,NPD-Nouveau Parti démocratique,Brampton East,35009,Harbaljit Singh,,Brampton-Est,NDP-New Democratic Party,Ontario,304,Kahlon,45510,validés,validated,10400
1217,1.1,Parti Vert,Brampton East,35009,Kyle,,Brampton-Est,Green Party,Ontario,304,Lacroix,45510,validés,validated,512
1218,10.7,NPD-Nouveau Parti démocratique,Brampton South,35011,Amarjit,,Brampton-Sud,NDP-New Democratic Party,Ontario,270,Sangha,45734,validés,validated,4843
1219,2.2,Parti Vert,Brampton South,35011,Shaun,,Brampton-Sud,Green Party,Ontario,270,Hatton,45734,validés,validated,1011
1220,35,Conservateur,Brampton South,35011,Kyle,,Brampton-Sud,Conservative,Ontario,270,Seeback,45734,validés,validated,15929
